date,district_id,district_name,commodity_name,state_name,avg_modal_price,avg_min_price,avg_max_price,calculationType,change
2021-06-05,515,Aurangabad,Wheat,Maharashtra,1719.0,1653.0,1803.0,Daily,-37.71
2021-06-04,515,Aurangabad,Wheat,Maharashtra,1756.71,1659.43,1852.14,Daily,-3.72
2021-06-03,515,Aurangabad,Wheat,Maharashtra,1760.43,1655.0,1849.71,Daily,28.57
2021-06-02,515,Aurangabad,Wheat,Maharashtra,1731.86,1655.0,1855.71,Daily,-9.81
2021-06-01,515,Aurangabad,Wheat,Maharashtra,1741.67,1647.5,1881.17,Daily,-8.33
2021-05-31,515,Aurangabad,Wheat,Maharashtra,1750.0,1650.0,1845.0,Daily,16.67
2021-05-30,515,Aurangabad,Wheat,Maharashtra,1733.33,1641.67,1921.33,Daily,-17.67
2021-05-29,515,Aurangabad,Wheat,Maharashtra,1751.0,1650.0,1863.67,Daily,-6.14
2021-05-28,515,Aurangabad,Wheat,Maharashtra,1757.14,1654.43,1848.57,Daily,-8.0
2021-05-27,515,Aurangabad,Wheat,Maharashtra,1765.14,1646.43,1905.0,Daily,36.47
2021-05-26,515,Aurangabad,Wheat,Maharashtra,1728.67,1654.0,1876.0,Daily,-31.04
2021-05-25,515,Aurangabad,Wheat,Maharashtra,1759.71,1640.0,1904.29,Daily,-14.79
2021-05-24,515,Aurangabad,Wheat,Maharashtra,1774.5,1701.0,1863.75,Daily,57.0
2021-05-23,515,Aurangabad,Wheat,Maharashtra,1717.5,1625.0,1815.5,Daily,-20.33
2021-05-22,515,Aurangabad,Wheat,Maharashtra,1737.83,1667.17,1832.0,Daily,-1.46
2021-05-21,515,Aurangabad,Wheat,Maharashtra,1739.29,1646.71,1855.86,Daily,-18.71
2021-05-20,515,Aurangabad,Wheat,Maharashtra,1758.0,1665.86,1911.29,Daily,-0.43
2021-05-19,515,Aurangabad,Wheat,Maharashtra,1758.43,1676.57,1849.86,Daily,8.93
2021-05-18,515,Aurangabad,Wheat,Maharashtra,1749.5,1640.0,1865.0,Daily,-8.25
2021-05-17,515,Aurangabad,Wheat,Maharashtra,1757.75,1693.25,1829.0,Daily,87.75
2021-05-16,515,Aurangabad,Wheat,Maharashtra,1670.0,1591.67,1783.33,Daily,-77.6
2021-05-15,515,Aurangabad,Wheat,Maharashtra,1747.6,1660.0,1874.8,Daily,-3.07
2021-05-14,515,Aurangabad,Wheat,Maharashtra,1750.67,1672.0,1848.67,Daily,-19.33
2021-05-13,515,Aurangabad,Wheat,Maharashtra,1770.0,1646.67,1938.5,Daily,0.43
2021-05-12,515,Aurangabad,Wheat,Maharashtra,1769.57,1661.43,1945.0,Daily,7.43
2021-05-11,515,Aurangabad,Wheat,Maharashtra,1762.14,1647.29,1888.14,Daily,10.89
2021-05-10,515,Aurangabad,Wheat,Maharashtra,1751.25,1675.0,1839.25,Daily,1.25
2021-05-09,515,Aurangabad,Wheat,Maharashtra,1750.0,1663.33,2019.0,Daily,-22.6
2021-05-08,515,Aurangabad,Wheat,Maharashtra,1772.6,1639.2,1910.0,Daily,18.46
2021-05-07,515,Aurangabad,Wheat,Maharashtra,1754.14,1640.86,1894.43,Daily,7.0
2021-05-06,515,Aurangabad,Wheat,Maharashtra,1747.14,1642.86,1904.43,Daily,10.28
2021-05-05,515,Aurangabad,Wheat,Maharashtra,1736.86,1636.0,1854.86,Daily,-43.57
2021-05-04,515,Aurangabad,Wheat,Maharashtra,1780.43,1633.0,1950.29,Daily,80.43
2021-05-03,515,Aurangabad,Wheat,Maharashtra,1700.0,1625.0,1836.5,Daily,-100.0
2021-05-02,515,Aurangabad,Wheat,Maharashtra,1800.0,1675.0,2027.0,Daily,150.0
2021-05-01,515,Aurangabad,Wheat,Maharashtra,1650.0,1587.5,1700.0,Daily,-122.0
2021-04-30,515,Aurangabad,Wheat,Maharashtra,1772.0,1645.0,1942.0,Daily,-4.2
2021-04-29,515,Aurangabad,Wheat,Maharashtra,1776.2,1670.0,1922.2,Daily,-2.97
2021-04-28,515,Aurangabad,Wheat,Maharashtra,1779.17,1680.0,1937.5,Daily,7.34
2021-04-27,515,Aurangabad,Wheat,Maharashtra,1771.83,1696.0,1902.83,Daily,-9.42
2021-04-26,515,Aurangabad,Wheat,Maharashtra,1781.25,1662.5,1893.75,Daily,-41.75
2021-04-25,515,Aurangabad,Wheat,Maharashtra,1823.0,1675.0,1873.0,Daily,68.75
2021-04-24,515,Aurangabad,Wheat,Maharashtra,1754.25,1687.75,1880.75,Daily,-8.25
2021-04-23,515,Aurangabad,Wheat,Maharashtra,1762.5,1668.75,1861.25,Daily,-22.5
2021-04-22,515,Aurangabad,Wheat,Maharashtra,1785.0,1675.0,1926.0,Daily,18.33
2021-04-21,515,Aurangabad,Wheat,Maharashtra,1766.67,1666.67,1910.33,Daily,-43.66
2021-04-20,515,Aurangabad,Wheat,Maharashtra,1810.33,1664.17,1955.17,Daily,72.83
2021-04-19,515,Aurangabad,Wheat,Maharashtra,1737.5,1681.25,1810.25,Daily,-71.17
2021-04-18,515,Aurangabad,Wheat,Maharashtra,1808.67,1675.0,1923.67,Daily,108.67
2021-04-17,515,Aurangabad,Wheat,Maharashtra,1700.0,1400.0,1905.5,Daily,-56.86
2021-04-16,515,Aurangabad,Wheat,Maharashtra,1756.86,1675.29,1870.86,Daily,-10.43
2021-04-15,515,Aurangabad,Wheat,Maharashtra,1767.29,1687.29,1911.0,Daily,42.29
2021-04-14,515,Aurangabad,Wheat,Maharashtra,1725.0,1685.0,1775.5,Daily,-30.25
2021-04-13,515,Aurangabad,Wheat,Maharashtra,1755.25,1647.5,1901.75,Daily,38.05
2021-04-12,515,Aurangabad,Wheat,Maharashtra,1717.2,1661.4,1808.8,Daily,42.2
2021-04-11,515,Aurangabad,Wheat,Maharashtra,1675.0,1644.5,1797.5,Daily,-25.0
2021-04-10,515,Aurangabad,Wheat,Maharashtra,1700.0,1625.33,1798.67,Daily,-35.17
2021-04-09,515,Aurangabad,Wheat,Maharashtra,1735.17,1656.67,1806.83,Daily,35.17
2021-04-08,515,Aurangabad,Wheat,Maharashtra,1700.0,1648.67,1803.33,Daily,6.43
2021-04-07,515,Aurangabad,Wheat,Maharashtra,1693.57,1620.0,1799.29,Daily,-1.43
2021-04-06,515,Aurangabad,Wheat,Maharashtra,1695.0,1616.57,1801.86,Daily,-14.25
2021-04-05,515,Aurangabad,Wheat,Maharashtra,1709.25,1605.0,1792.5,Daily,2.25
2021-04-04,515,Aurangabad,Wheat,Maharashtra,1707.0,1618.67,1813.33,Daily,26.5
2021-04-03,515,Aurangabad,Wheat,Maharashtra,1680.5,1630.5,1742.5,Daily,-16.5
2021-04-02,515,Aurangabad,Wheat,Maharashtra,1697.0,1600.0,1779.33,Daily,5.8
2021-04-01,515,Aurangabad,Wheat,Maharashtra,1691.2,1615.0,1790.0,Daily,-36.3
2021-03-31,515,Aurangabad,Wheat,Maharashtra,1727.5,1607.5,1817.5,Daily,57.5
2021-03-30,515,Aurangabad,Wheat,Maharashtra,1670.0,1600.0,1846.67,Daily,20.0
2021-03-29,515,Aurangabad,Wheat,Maharashtra,1650.0,1600.0,1700.0,Daily,8.5
2021-03-28,515,Aurangabad,Wheat,Maharashtra,1641.5,1616.5,1666.5,Daily,16.5
2021-03-27,515,Aurangabad,Wheat,Maharashtra,1625.0,1500.0,1775.0,Daily,-50.8
2021-03-26,515,Aurangabad,Wheat,Maharashtra,1675.8,1600.0,1805.2,Daily,-20.53
2021-03-25,515,Aurangabad,Wheat,Maharashtra,1696.33,1612.33,1768.67,Daily,-6.67
2021-03-24,515,Aurangabad,Wheat,Maharashtra,1703.0,1595.83,1771.67,Daily,18.83
2021-03-23,515,Aurangabad,Wheat,Maharashtra,1684.17,1595.83,1790.17,Daily,51.67
2021-03-22,515,Aurangabad,Wheat,Maharashtra,1632.5,1548.75,1729.25,Daily,-52.5
2021-03-21,515,Aurangabad,Wheat,Maharashtra,1685.0,1620.5,1800.5,Daily,-13.5
2021-03-20,515,Aurangabad,Wheat,Maharashtra,1698.5,1650.0,1735.5,Daily,-1.5
2021-03-19,515,Aurangabad,Wheat,Maharashtra,1700.0,1625.0,1800.0,Daily,-55.0
2021-03-16,515,Aurangabad,Wheat,Maharashtra,1755.0,1650.0,1919.0,Daily,26.0
2021-03-15,515,Aurangabad,Wheat,Maharashtra,1729.0,1630.67,1801.67,Daily,43.5
2021-03-14,515,Aurangabad,Wheat,Maharashtra,1685.5,1608.0,1792.5,Daily,10.5
2021-03-13,515,Aurangabad,Wheat,Maharashtra,1675.0,1600.0,1720.0,Daily,-29.6
2021-03-12,515,Aurangabad,Wheat,Maharashtra,1704.6,1632.6,1807.0,Daily,54.6
2021-03-11,515,Aurangabad,Wheat,Maharashtra,1650.0,1600.0,1700.0,Daily,-22.67
2021-03-10,515,Aurangabad,Wheat,Maharashtra,1672.67,1590.83,1770.0,Daily,-4.5
2021-03-09,515,Aurangabad,Wheat,Maharashtra,1677.17,1551.0,1758.0,Daily,-40.58
2021-03-08,515,Aurangabad,Wheat,Maharashtra,1717.75,1603.0,1803.5,Daily,49.42
2021-03-07,515,Aurangabad,Wheat,Maharashtra,1668.33,1612.33,1722.0,Daily,-6.87
2021-03-06,515,Aurangabad,Wheat,Maharashtra,1675.2,1600.2,1752.8,Daily,11.7
2021-03-05,515,Aurangabad,Wheat,Maharashtra,1663.5,1551.0,1759.33,Daily,-19.83
2021-03-04,515,Aurangabad,Wheat,Maharashtra,1683.33,1618.5,1789.5,Daily,-19.17
2021-03-03,515,Aurangabad,Wheat,Maharashtra,1702.5,1601.83,1780.33,Daily,11.5
2021-03-02,515,Aurangabad,Wheat,Maharashtra,1691.0,1619.17,1769.33,Daily,16.75
2021-03-01,515,Aurangabad,Wheat,Maharashtra,1674.25,1575.0,1757.75,Daily,-27.42
2021-02-28,515,Aurangabad,Wheat,Maharashtra,1701.67,1570.0,1798.67,Daily,12.84
2021-02-27,515,Aurangabad,Wheat,Maharashtra,1688.83,1611.67,1778.5,Daily,-9.57
2021-02-26,515,Aurangabad,Wheat,Maharashtra,1698.4,1609.2,1790.4,Daily,32.4
2021-02-25,515,Aurangabad,Wheat,Maharashtra,1666.0,1596.5,1770.33,Daily,-7.67
2021-02-24,515,Aurangabad,Wheat,Maharashtra,1673.67,1570.17,1762.0,Daily,-13.33
2021-02-23,515,Aurangabad,Wheat,Maharashtra,1687.0,1582.0,1783.83,Daily,38.75
2021-02-22,515,Aurangabad,Wheat,Maharashtra,1648.25,1579.5,1748.75,Daily,-43.42
2021-02-21,515,Aurangabad,Wheat,Maharashtra,1691.67,1591.67,1841.67,Daily,-11.73
2021-02-20,515,Aurangabad,Wheat,Maharashtra,1703.4,1620.6,1805.4,Daily,87.73
2021-02-19,515,Aurangabad,Wheat,Maharashtra,1615.67,1516.67,1710.33,Daily,45.67
2021-02-18,515,Aurangabad,Wheat,Maharashtra,1570.0,1519.17,1664.5,Daily,-52.33
2021-02-17,515,Aurangabad,Wheat,Maharashtra,1622.33,1509.17,1733.83,Daily,37.5
2021-02-16,515,Aurangabad,Wheat,Maharashtra,1584.83,1485.17,1761.33,Daily,-31.84
2021-02-15,515,Aurangabad,Wheat,Maharashtra,1616.67,1533.33,1676.67,Daily,-3.33
2021-02-14,515,Aurangabad,Wheat,Maharashtra,1620.0,1553.67,1758.33,Daily,-24.8
2021-02-13,515,Aurangabad,Wheat,Maharashtra,1644.8,1576.0,1801.4,Daily,11.47
2021-02-12,515,Aurangabad,Wheat,Maharashtra,1633.33,1568.17,1697.33,Daily,-9.0
2021-02-11,515,Aurangabad,Wheat,Maharashtra,1642.33,1565.83,1712.5,Daily,25.66
2021-02-10,515,Aurangabad,Wheat,Maharashtra,1616.67,1549.67,1706.83,Daily,-23.16
2021-02-09,515,Aurangabad,Wheat,Maharashtra,1639.83,1575.0,1748.83,Daily,-10.17
2021-02-08,515,Aurangabad,Wheat,Maharashtra,1650.0,1575.0,1825.0,Daily,-25.0
2021-02-07,515,Aurangabad,Wheat,Maharashtra,1675.0,1583.33,1826.67,Daily,23.75
2021-02-06,515,Aurangabad,Wheat,Maharashtra,1651.25,1575.0,1730.5,Daily,-3.58
2021-02-05,515,Aurangabad,Wheat,Maharashtra,1654.83,1537.33,1718.0,Daily,-20.34
2021-02-04,515,Aurangabad,Wheat,Maharashtra,1675.17,1576.67,1741.5,Daily,-43.03
2021-02-03,515,Aurangabad,Wheat,Maharashtra,1718.2,1604.2,1776.6,Daily,54.8
2021-02-02,515,Aurangabad,Wheat,Maharashtra,1663.4,1576.0,1798.0,Daily,-14.8
2021-02-01,515,Aurangabad,Wheat,Maharashtra,1678.2,1548.2,1778.0,Daily,17.87
2021-01-31,515,Aurangabad,Wheat,Maharashtra,1660.33,1608.33,1787.67,Daily,9.5
2021-01-30,515,Aurangabad,Wheat,Maharashtra,1650.83,1553.83,1717.83,Daily,-24.0
2021-01-29,515,Aurangabad,Wheat,Maharashtra,1674.83,1621.67,1751.83,Daily,-29.5
2021-01-28,515,Aurangabad,Wheat,Maharashtra,1704.33,1614.33,1829.33,Daily,-26.5
2021-01-27,515,Aurangabad,Wheat,Maharashtra,1730.83,1605.83,1838.0,Daily,30.83
2021-01-26,515,Aurangabad,Wheat,Maharashtra,1700.0,1600.0,1750.0,Daily,-75.0
2021-01-25,515,Aurangabad,Wheat,Maharashtra,1775.0,1690.0,1915.0,Daily,24.67
2021-01-24,515,Aurangabad,Wheat,Maharashtra,1750.33,1682.0,1862.33,Daily,-27.17
2021-01-23,515,Aurangabad,Wheat,Maharashtra,1777.5,1670.83,1990.17,Daily,7.5
2021-01-22,515,Aurangabad,Wheat,Maharashtra,1770.0,1685.0,1994.2,Daily,26.8
2021-01-21,515,Aurangabad,Wheat,Maharashtra,1743.2,1639.0,1906.2,Daily,-36.8
2021-01-20,515,Aurangabad,Wheat,Maharashtra,1780.0,1695.2,1930.2,Daily,35.5
2021-01-19,515,Aurangabad,Wheat,Maharashtra,1744.5,1687.0,1997.83,Daily,-28.75
2021-01-18,515,Aurangabad,Wheat,Maharashtra,1773.25,1665.25,1950.25,Daily,14.92
2021-01-17,515,Aurangabad,Wheat,Maharashtra,1758.33,1683.33,1860.0,Daily,33.13
2021-01-16,515,Aurangabad,Wheat,Maharashtra,1725.2,1646.2,1945.2,Daily,75.2
2021-01-15,515,Aurangabad,Wheat,Maharashtra,1650.0,1600.0,1700.0,Daily,-79.0
2021-01-14,515,Aurangabad,Wheat,Maharashtra,1729.0,1666.5,1804.0,Daily,-4.33
2021-01-13,515,Aurangabad,Wheat,Maharashtra,1733.33,1600.0,1873.33,Daily,103.33
2021-01-08,515,Aurangabad,Wheat,Maharashtra,1630.0,1530.0,1780.0,Daily,-126.0
2021-01-05,515,Aurangabad,Wheat,Maharashtra,1756.0,1587.5,1925.0,Daily,119.0
2021-01-04,515,Aurangabad,Wheat,Maharashtra,1637.0,1475.0,1800.0,Daily,-138.0
2021-01-03,515,Aurangabad,Wheat,Maharashtra,1775.0,1700.0,1850.0,Daily,106.5
2021-01-02,515,Aurangabad,Wheat,Maharashtra,1668.5,1531.25,1831.25,Daily,60.9
2021-01-01,515,Aurangabad,Wheat,Maharashtra,1607.6,1534.0,1683.0,Daily,
2025-03-08,516,Nashik,Wheat,Maharashtra,2631.25,2394.25,2819.25,Daily,-42.19
2025-03-07,516,Nashik,Wheat,Maharashtra,2673.44,2547.56,2851.44,Daily,-7.7
2025-03-06,516,Nashik,Wheat,Maharashtra,2681.14,2429.43,2875.0,Daily,103.58
2025-03-05,516,Nashik,Wheat,Maharashtra,2577.56,2450.56,2771.22,Daily,-46.55
2025-03-04,516,Nashik,Wheat,Maharashtra,2624.11,2441.33,2789.22,Daily,-1.09
2025-03-03,516,Nashik,Wheat,Maharashtra,2625.2,2449.7,2768.7,Daily,-134.8
2025-03-01,516,Nashik,Wheat,Maharashtra,2760.0,2510.4,2937.4,Daily,-86.86
2025-02-28,516,Nashik,Wheat,Maharashtra,2846.86,2654.0,3020.43,Daily,-34.97
2025-02-27,516,Nashik,Wheat,Maharashtra,2881.83,2586.33,2972.33,Daily,246.83
2025-02-26,516,Nashik,Wheat,Maharashtra,2635.0,2450.0,2916.5,Daily,-154.0
2025-02-25,516,Nashik,Wheat,Maharashtra,2789.0,2562.0,2961.71,Daily,-4.56
2025-02-24,516,Nashik,Wheat,Maharashtra,2793.56,2479.22,3004.67,Daily,-214.77
2025-02-22,516,Nashik,Wheat,Maharashtra,3008.33,2835.67,3064.67,Daily,31.83
2025-02-21,516,Nashik,Wheat,Maharashtra,2976.5,2808.33,3085.0,Daily,116.3
2025-02-20,516,Nashik,Wheat,Maharashtra,2860.2,2503.2,3096.8,Daily,-110.3
2025-02-19,516,Nashik,Wheat,Maharashtra,2970.5,2591.5,3046.0,Daily,208.72
2025-02-18,516,Nashik,Wheat,Maharashtra,2761.78,2507.89,2939.11,Daily,-167.47
2025-02-17,516,Nashik,Wheat,Maharashtra,2929.25,2681.88,3142.38,Daily,94.25
2025-02-15,516,Nashik,Wheat,Maharashtra,2835.0,2626.8,3082.2,Daily,-44.11
2025-02-14,516,Nashik,Wheat,Maharashtra,2879.11,2532.67,3128.33,Daily,-11.39
2025-02-13,516,Nashik,Wheat,Maharashtra,2890.5,2565.67,3139.0,Daily,246.0
2025-02-08,516,Nashik,Wheat,Maharashtra,2644.5,2138.0,2713.0,Daily,-74.93
2025-02-07,516,Nashik,Wheat,Maharashtra,2719.43,2517.71,2948.29,Daily,-76.86
2025-02-06,516,Nashik,Wheat,Maharashtra,2796.29,2593.0,3060.43,Daily,-81.11
2025-02-05,516,Nashik,Wheat,Maharashtra,2877.4,2579.2,3235.2,Daily,-45.46
2025-02-04,516,Nashik,Wheat,Maharashtra,2922.86,2621.0,3130.14,Daily,2.98
2025-02-03,516,Nashik,Wheat,Maharashtra,2919.88,2663.88,3191.5,Daily,319.88
2025-02-01,516,Nashik,Wheat,Maharashtra,2600.0,2533.33,2890.33,Daily,-428.0
2025-01-31,516,Nashik,Wheat,Maharashtra,3028.0,2646.43,3218.71,Daily,-28.89
2025-01-30,516,Nashik,Wheat,Maharashtra,3056.89,2655.89,3306.33,Daily,55.72
2025-01-29,516,Nashik,Wheat,Maharashtra,3001.17,2738.67,3293.83,Daily,13.5
2025-01-28,516,Nashik,Wheat,Maharashtra,2987.67,2816.67,3325.5,Daily,151.23
2025-01-27,516,Nashik,Wheat,Maharashtra,2836.44,2658.89,3145.0,Daily,-63.56
2025-01-25,516,Nashik,Wheat,Maharashtra,2900.0,2487.0,3120.33,Daily,-65.12
2025-01-24,516,Nashik,Wheat,Maharashtra,2965.12,2643.62,3233.38,Daily,-8.38
2025-01-23,516,Nashik,Wheat,Maharashtra,2973.5,2790.5,3260.0,Daily,-201.21
2025-01-22,516,Nashik,Wheat,Maharashtra,3174.71,2759.29,3424.43,Daily,-70.96
2025-01-21,516,Nashik,Wheat,Maharashtra,3245.67,2679.5,3433.67,Daily,16.92
2025-01-20,516,Nashik,Wheat,Maharashtra,3228.75,2626.5,3491.25,Daily,204.75
2025-01-18,516,Nashik,Wheat,Maharashtra,3024.0,2615.0,3376.75,Daily,-40.2
2025-01-17,516,Nashik,Wheat,Maharashtra,3064.2,2792.2,3303.0,Daily,-107.8
2025-01-16,516,Nashik,Wheat,Maharashtra,3172.0,2785.56,3413.11,Daily,-178.5
2025-01-14,516,Nashik,Wheat,Maharashtra,3350.5,3001.0,3451.0,Daily,309.1
2025-01-13,516,Nashik,Wheat,Maharashtra,3041.4,2560.0,3397.2,Daily,-33.35
2025-01-11,516,Nashik,Wheat,Maharashtra,3074.75,2938.0,3383.5,Daily,-81.58
2025-01-10,516,Nashik,Wheat,Maharashtra,3156.33,2720.0,3426.33,Daily,148.58
2025-01-09,516,Nashik,Wheat,Maharashtra,3007.75,2597.62,3189.12,Daily,-65.82
2025-01-08,516,Nashik,Wheat,Maharashtra,3073.57,2864.57,3253.71,Daily,16.82
2025-01-07,516,Nashik,Wheat,Maharashtra,3056.75,2816.75,3443.25,Daily,46.75
2025-01-06,516,Nashik,Wheat,Maharashtra,3010.0,2852.0,3160.0,Daily,-76.75
2025-01-04,516,Nashik,Wheat,Maharashtra,3086.75,2684.25,3313.25,Daily,153.75
2025-01-03,516,Nashik,Wheat,Maharashtra,2933.0,2738.83,3172.0,Daily,-57.0
2025-01-02,516,Nashik,Wheat,Maharashtra,2990.0,2639.2,3233.0,Daily,-74.2
2025-01-01,516,Nashik,Wheat,Maharashtra,3064.2,2711.0,3182.8,Daily,68.95
2024-12-31,516,Nashik,Wheat,Maharashtra,2995.25,2781.0,3216.5,Daily,156.65
2024-12-30,516,Nashik,Wheat,Maharashtra,2838.6,2705.0,2938.2,Daily,-97.4
2024-12-28,516,Nashik,Wheat,Maharashtra,2936.0,2368.5,3116.0,Daily,145.67
2024-12-27,516,Nashik,Wheat,Maharashtra,2790.33,2690.33,2993.33,Daily,-182.87
2024-12-26,516,Nashik,Wheat,Maharashtra,2973.2,2735.8,3100.6,Daily,152.2
2024-12-25,516,Nashik,Wheat,Maharashtra,2821.0,2451.0,3152.0,Daily,-279.25
2024-12-24,516,Nashik,Wheat,Maharashtra,3100.25,2625.0,3309.25,Daily,104.25
2024-12-23,516,Nashik,Wheat,Maharashtra,2996.0,2704.17,3163.67,Daily,-51.75
2024-12-21,516,Nashik,Wheat,Maharashtra,3047.75,2754.5,3089.5,Daily,79.75
2024-12-20,516,Nashik,Wheat,Maharashtra,2968.0,2728.4,3136.4,Daily,-130.75
2024-12-19,516,Nashik,Wheat,Maharashtra,3098.75,2888.5,3264.88,Daily,123.63
2024-12-18,516,Nashik,Wheat,Maharashtra,2975.12,2695.75,3272.75,Daily,32.69
2024-12-17,516,Nashik,Wheat,Maharashtra,2942.43,2688.14,3062.14,Daily,25.43
2024-12-16,516,Nashik,Wheat,Maharashtra,2917.0,2546.0,3204.57,Daily,41.5
2024-12-14,516,Nashik,Wheat,Maharashtra,2875.5,2575.5,3220.5,Daily,-30.7
2024-12-13,516,Nashik,Wheat,Maharashtra,2906.2,2667.2,2978.2,Daily,-76.63
2024-12-12,516,Nashik,Wheat,Maharashtra,2982.83,2575.0,3213.0,Daily,46.33
2024-12-11,516,Nashik,Wheat,Maharashtra,2936.5,2261.5,3134.25,Daily,1.25
2024-12-10,516,Nashik,Wheat,Maharashtra,2935.25,2553.12,3129.5,Daily,-91.31
2024-12-09,516,Nashik,Wheat,Maharashtra,3026.56,2497.44,3121.89,Daily,10.56
2024-12-07,516,Nashik,Wheat,Maharashtra,3016.0,2343.0,3140.5,Daily,192.33
2024-12-06,516,Nashik,Wheat,Maharashtra,2823.67,2618.5,3069.33,Daily,-94.9
2024-12-05,516,Nashik,Wheat,Maharashtra,2918.57,2724.29,3172.14,Daily,-10.0
2024-12-04,516,Nashik,Wheat,Maharashtra,2928.57,2577.29,3124.0,Daily,8.0
2024-12-03,516,Nashik,Wheat,Maharashtra,2920.57,2532.86,3163.43,Daily,52.32
2024-12-02,516,Nashik,Wheat,Maharashtra,2868.25,2567.38,3250.5,Daily,143.25
2024-11-30,516,Nashik,Wheat,Maharashtra,2725.0,2681.0,2851.0,Daily,-527.0
2024-11-29,516,Nashik,Wheat,Maharashtra,3252.0,2875.0,3486.0,Daily,391.71
2024-11-28,516,Nashik,Wheat,Maharashtra,2860.29,2566.0,3176.71,Daily,-160.71
2024-11-27,516,Nashik,Wheat,Maharashtra,3021.0,2666.0,3220.75,Daily,32.0
2024-11-26,516,Nashik,Wheat,Maharashtra,2989.0,2847.8,3215.2,Daily,-56.12
2024-11-25,516,Nashik,Wheat,Maharashtra,3045.12,2624.38,3232.38,Daily,245.12
2024-11-23,516,Nashik,Wheat,Maharashtra,2800.0,2650.0,3041.0,Daily,-200.29
2024-11-22,516,Nashik,Wheat,Maharashtra,3000.29,2641.43,3312.57,Daily,-185.46
2024-11-21,516,Nashik,Wheat,Maharashtra,3185.75,2716.0,3359.38,Daily,133.75
2024-11-19,516,Nashik,Wheat,Maharashtra,3052.0,2777.33,3233.67,Daily,-18.5
2024-11-18,516,Nashik,Wheat,Maharashtra,3070.5,2661.25,3323.75,Daily,-14.83
2024-11-16,516,Nashik,Wheat,Maharashtra,3085.33,2651.67,3258.67,Daily,234.33
2024-11-15,516,Nashik,Wheat,Maharashtra,2851.0,2800.0,3286.0,Daily,-264.5
2024-11-14,516,Nashik,Wheat,Maharashtra,3115.5,2666.17,3354.5,Daily,109.21
2024-11-13,516,Nashik,Wheat,Maharashtra,3006.29,2572.0,3228.71,Daily,-53.42
2024-11-12,516,Nashik,Wheat,Maharashtra,3059.71,2645.29,3411.71,Daily,115.71
2024-11-11,516,Nashik,Wheat,Maharashtra,2944.0,2625.25,3237.75,Daily,-33.0
2024-11-09,516,Nashik,Wheat,Maharashtra,2977.0,2933.0,3152.5,Daily,4.14
2024-11-08,516,Nashik,Wheat,Maharashtra,2972.86,2700.29,3236.43,Daily,-99.89
2024-11-07,516,Nashik,Wheat,Maharashtra,3072.75,2759.25,3268.0,Daily,-97.92
2024-11-06,516,Nashik,Wheat,Maharashtra,3170.67,2863.67,3336.0,Daily,160.42
2024-11-05,516,Nashik,Wheat,Maharashtra,3010.25,2864.75,3301.5,Daily,-115.75
2024-11-04,516,Nashik,Wheat,Maharashtra,3126.0,2851.5,3326.5,Daily,231.5
2024-10-29,516,Nashik,Wheat,Maharashtra,2894.5,2700.5,3280.0,Daily,-23.21
2024-10-28,516,Nashik,Wheat,Maharashtra,2917.71,2626.43,3023.71,Daily,30.04
2024-10-26,516,Nashik,Wheat,Maharashtra,2887.67,2704.0,2938.67,Daily,50.67
2024-10-25,516,Nashik,Wheat,Maharashtra,2837.0,2627.67,3164.67,Daily,-200.83
2024-10-24,516,Nashik,Wheat,Maharashtra,3037.83,2635.17,3125.67,Daily,46.83
2024-10-23,516,Nashik,Wheat,Maharashtra,2991.0,2773.83,3147.0,Daily,-5.0
2024-10-22,516,Nashik,Wheat,Maharashtra,2996.0,2821.57,3144.0,Daily,222.0
2024-10-21,516,Nashik,Wheat,Maharashtra,2774.0,2560.83,2990.0,Daily,-351.0
2024-10-19,516,Nashik,Wheat,Maharashtra,3125.0,2785.0,3300.0,Daily,171.14
2024-10-18,516,Nashik,Wheat,Maharashtra,2953.86,2776.0,3146.86,Daily,109.06
2024-10-17,516,Nashik,Wheat,Maharashtra,2844.8,2710.4,2993.2,Daily,-115.6
2024-10-16,516,Nashik,Wheat,Maharashtra,2960.4,2657.8,3159.4,Daily,138.57
2024-10-15,516,Nashik,Wheat,Maharashtra,2821.83,2622.67,3058.67,Daily,-80.03
2024-10-14,516,Nashik,Wheat,Maharashtra,2901.86,2630.86,3124.43,Daily,101.86
2024-10-12,516,Nashik,Wheat,Maharashtra,2800.0,2800.0,2800.0,Daily,86.6
2024-10-11,516,Nashik,Wheat,Maharashtra,2713.4,2563.2,3124.0,Daily,-81.89
2024-10-10,516,Nashik,Wheat,Maharashtra,2795.29,2627.14,2997.57,Daily,-7.83
2024-10-09,516,Nashik,Wheat,Maharashtra,2803.12,2598.25,3032.75,Daily,-155.55
2024-10-05,516,Nashik,Wheat,Maharashtra,2958.67,2500.33,3086.67,Daily,92.67
2024-10-04,516,Nashik,Wheat,Maharashtra,2866.0,2660.33,3040.17,Daily,28.25
2024-10-03,516,Nashik,Wheat,Maharashtra,2837.75,2609.25,3071.25,Daily,-62.25
2024-10-02,516,Nashik,Wheat,Maharashtra,2900.0,2801.0,2991.0,Daily,188.5
2024-10-01,516,Nashik,Wheat,Maharashtra,2711.5,2596.83,2826.17,Daily,-34.5
2024-09-30,516,Nashik,Wheat,Maharashtra,2746.0,2616.5,2866.38,Daily,59.0
