,avg_modal_price,avg_min_price,avg_max_price,month,year,date,district_name,commodity_name,state_name
12173,2546.5,2335.25,2691.5,4,2024,30,1248,30501,30501
12174,2428.8,2147.8,2770.6,4,2024,29,1248,30501,30501
12175,2850.0,2500.0,3130.0,4,2024,28,1248,30501,30501
12176,2589.25,2380.0,2711.75,4,2024,27,1248,30501,30501
12177,2645.0,2358.0,2815.0,4,2024,26,1248,30501,30501
12178,2592.67,2350.0,2801.33,4,2024,25,1248,30501,30501
12179,2651.75,2243.0,2893.25,4,2024,24,1248,30501,30501
12180,2375.0,2250.5,2909.5,4,2024,23,1248,30501,30501
12181,2705.5,2555.0,2810.5,4,2024,22,1248,30501,30501
12182,2586.75,2406.25,2781.25,4,2024,19,1248,30501,30501
12183,2684.4,2372.2,3061.2,4,2024,15,1248,30501,30501
12184,2627.75,2465.5,2750.0,4,2024,13,1248,30501,30501
12185,2659.33,2323.83,3026.83,4,2024,8,1248,30501,30501
12186,2840.0,2580.0,3090.0,4,2024,7,1248,30501,30501
12187,2554.8,2338.2,2764.6,4,2024,6,1248,30501,30501
12188,2614.43,2489.43,2815.0,4,2024,5,1248,30501,30501
12189,2669.0,2439.2,2885.0,4,2024,4,1248,30501,30501
12190,2652.71,2418.86,2827.43,4,2024,3,1248,30501,30501
12191,2545.14,2320.86,2729.57,4,2024,2,1248,30501,30501
12192,2493.33,2333.67,2723.67,4,2024,1,1248,30501,30501
12193,2572.5,2377.5,2680.0,3,2024,30,1248,30501,30501
12194,2666.67,2590.0,2760.0,3,2024,29,1248,30501,30501
12195,2597.0,2366.0,2872.2,3,2024,28,1248,30501,30501
12196,2540.5,2356.17,2806.0,3,2024,27,1248,30501,30501
12197,2477.22,2344.22,2650.89,3,2024,26,1248,30501,30501
12198,2750.0,2520.0,2930.0,3,2024,25,1248,30501,30501
12199,2415.25,2286.25,2687.5,3,2024,23,1248,30501,30501
12200,2570.4,2424.2,2809.8,3,2024,22,1248,30501,30501
12201,2621.38,2375.75,2780.62,3,2024,21,1248,30501,30501
12202,2521.44,2412.67,2728.11,3,2024,20,1248,30501,30501
12203,2587.88,2442.12,2755.5,3,2024,19,1248,30501,30501
12204,2625.44,2411.78,2781.22,3,2024,18,1248,30501,30501
12205,2750.0,1500.0,2920.0,3,2024,17,1248,30501,30501
12206,2494.33,2329.17,2620.0,3,2024,16,1248,30501,30501
12207,2503.5,2344.0,2651.17,3,2024,15,1248,30501,30501
12208,2511.4,2351.2,2687.8,3,2024,14,1248,30501,30501
12209,2487.44,2291.33,2641.44,3,2024,13,1248,30501,30501
12210,2408.86,2235.86,2657.86,3,2024,12,1248,30501,30501
12211,2513.75,2329.62,2684.75,3,2024,11,1248,30501,30501
12212,2730.0,2500.0,2930.0,3,2024,10,1248,30501,30501
12213,2548.17,2331.83,2625.5,3,2024,9,1248,30501,30501
12214,2730.0,2500.0,2930.0,3,2024,8,1248,30501,30501
12215,2413.33,2303.67,2773.33,3,2024,7,1248,30501,30501
12216,2327.11,2222.89,2561.0,3,2024,6,1248,30501,30501
12217,2441.43,2291.14,2680.86,3,2024,5,1248,30501,30501
12218,2509.17,2352.17,2667.0,3,2024,4,1248,30501,30501
12219,2358.75,2246.5,2418.75,3,2024,2,1248,30501,30501
12220,2425.0,2263.57,2500.43,3,2024,1,1248,30501,30501
12221,2540.17,2350.5,2664.5,2,2024,29,1248,30501,30501
12222,2515.71,2290.0,2628.86,2,2024,28,1248,30501,30501
12223,2472.4,2154.2,2658.0,2,2024,27,1248,30501,30501
12224,2591.17,2468.67,2651.0,2,2024,24,1248,30501,30501
12225,2526.17,2337.0,2645.17,2,2024,23,1248,30501,30501
12226,2494.38,2312.62,2700.62,2,2024,22,1248,30501,30501
12227,2582.86,2441.14,2713.29,2,2024,21,1248,30501,30501
12228,2584.14,2432.71,2729.71,2,2024,20,1248,30501,30501
12229,2500.0,2458.33,2566.67,2,2024,17,1248,30501,30501
12230,2450.2,2347.6,2646.2,2,2024,16,1248,30501,30501
12231,2510.0,2296.2,2664.2,2,2024,15,1248,30501,30501
12232,2516.17,2306.83,2647.0,2,2024,14,1248,30501,30501
12233,2357.33,2277.0,2547.17,2,2024,13,1248,30501,30501
12234,2524.17,2385.0,2636.67,2,2024,12,1248,30501,30501
12235,2640.5,2445.0,2760.5,2,2024,10,1248,30501,30501
12236,2528.4,2335.0,2670.8,2,2024,9,1248,30501,30501
12237,2575.5,2369.0,2612.75,2,2024,8,1248,30501,30501
12238,2655.25,2506.5,2839.25,2,2024,7,1248,30501,30501
12239,2584.33,2372.83,2685.5,2,2024,6,1248,30501,30501
12240,2597.2,2450.2,2712.2,2,2024,5,1248,30501,30501
12241,2450.33,2386.67,2613.67,2,2024,3,1248,30501,30501
12242,2797.0,2570.33,2965.33,2,2024,2,1248,30501,30501
12243,2805.5,2450.0,3080.5,2,2024,1,1248,30501,30501
12244,2669.33,2483.33,2873.33,1,2024,31,1248,30501,30501
12245,2740.0,2558.33,2985.0,1,2024,30,1248,30501,30501
12246,2661.67,2470.0,2861.67,1,2024,29,1248,30501,30501
12247,2500.0,2400.0,2500.0,1,2024,27,1248,30501,30501
12248,2590.33,2400.67,3068.33,1,2024,25,1248,30501,30501
12249,2752.0,2466.67,2892.0,1,2024,24,1248,30501,30501
12250,2741.0,2500.5,2840.5,1,2024,23,1248,30501,30501
12251,2701.0,2412.5,2790.5,1,2024,20,1248,30501,30501
12252,2756.6,2555.4,2941.6,1,2024,19,1248,30501,30501
12253,2704.75,2390.0,2896.0,1,2024,18,1248,30501,30501
12254,2840.0,2537.5,2890.0,1,2024,17,1248,30501,30501
12255,2810.5,2587.75,2878.25,1,2024,16,1248,30501,30501
12256,2827.5,2408.0,2887.5,1,2024,13,1248,30501,30501
12257,2700.0,2450.0,2815.0,1,2024,12,1248,30501,30501
12258,2664.33,2539.33,3064.0,1,2024,11,1248,30501,30501
12259,2600.0,2416.67,2860.0,1,2024,10,1248,30501,30501
12260,2696.0,2492.2,2821.2,1,2024,9,1248,30501,30501
12261,2666.4,2465.4,2777.8,1,2024,8,1248,30501,30501
12262,2640.0,2441.0,2640.0,1,2024,6,1248,30501,30501
12263,2710.67,2370.67,2747.33,1,2024,5,1248,30501,30501
12264,2570.33,2308.67,2715.67,1,2024,4,1248,30501,30501
12265,2631.0,2347.5,2696.0,1,2024,3,1248,30501,30501
12266,2516.67,2366.67,2683.67,1,2024,2,1248,30501,30501
12267,2565.0,2330.33,2616.67,1,2024,1,1248,30501,30501
12268,2850.0,2495.0,2902.5,12,2023,30,1248,30501,30501
12269,2651.0,2451.0,2651.0,12,2023,29,1248,30501,30501
12270,2717.33,2544.0,2956.67,12,2023,28,1248,30501,30501
12271,2655.0,2400.0,2655.0,12,2023,27,1248,30501,30501
12272,2679.0,2619.25,2715.0,12,2023,23,1248,30501,30501
12273,2717.5,2618.0,2726.5,12,2023,22,1248,30501,30501
12274,2620.67,2522.0,2660.67,12,2023,21,1248,30501,30501
12275,2685.25,2594.25,2822.0,12,2023,20,1248,30501,30501
12276,2725.0,2587.5,2862.5,12,2023,19,1248,30501,30501
12277,2649.5,2511.5,2820.5,12,2023,18,1248,30501,30501
12278,2925.0,2400.0,2925.0,12,2023,16,1248,30501,30501
12279,2824.4,2620.6,2953.6,12,2023,15,1248,30501,30501
12280,3150.0,2451.0,3150.0,12,2023,14,1248,30501,30501
12281,2765.0,2499.5,2815.0,12,2023,13,1248,30501,30501
12282,2697.0,2418.67,2843.67,12,2023,12,1248,30501,30501
12283,2672.5,2550.0,2735.5,12,2023,11,1248,30501,30501
12284,2500.0,2300.0,2500.0,12,2023,9,1248,30501,30501
12285,2793.5,2538.0,2793.5,12,2023,8,1248,30501,30501
12286,2711.67,2466.67,2741.67,12,2023,7,1248,30501,30501
12287,2725.25,2645.25,2807.5,12,2023,6,1248,30501,30501
12288,2650.5,2437.75,2700.5,12,2023,5,1248,30501,30501
12289,2653.5,2256.25,2743.75,12,2023,4,1248,30501,30501
12290,2738.5,2471.5,2819.5,11,2023,30,1248,30501,30501
12291,2727.0,2585.25,2795.0,11,2023,29,1248,30501,30501
12292,2717.0,2584.25,2802.75,11,2023,28,1248,30501,30501
12293,2739.0,2611.5,2781.25,11,2023,25,1248,30501,30501
12294,2738.0,2460.25,3020.25,11,2023,24,1248,30501,30501
12295,2821.25,2632.5,2919.0,11,2023,23,1248,30501,30501
12296,2738.8,2602.6,2851.6,11,2023,22,1248,30501,30501
12297,2800.33,2172.0,2867.0,11,2023,21,1248,30501,30501
12298,2771.67,2646.67,2778.33,11,2023,20,1248,30501,30501
12299,2725.5,2527.5,2825.5,11,2023,18,1248,30501,30501
12300,2606.75,2402.5,2682.0,11,2023,17,1248,30501,30501
12301,2649.5,2489.25,2693.5,11,2023,16,1248,30501,30501
12302,2050.0,1800.0,2300.0,11,2023,11,1248,30501,30501
12303,2704.4,2559.4,2889.8,11,2023,9,1248,30501,30501
12304,2784.0,2595.33,2974.67,11,2023,8,1248,30501,30501
12305,2656.2,2443.0,2777.2,11,2023,7,1248,30501,30501
12306,2705.0,2464.0,2795.0,11,2023,6,1248,30501,30501
12307,2631.0,2535.0,2790.0,11,2023,4,1248,30501,30501
12308,2800.0,2450.5,2961.0,11,2023,3,1248,30501,30501
12309,2820.5,2550.5,2900.5,11,2023,2,1248,30501,30501
12310,2641.5,2541.5,2717.75,11,2023,1,1248,30501,30501
12311,2739.75,2500.25,2821.0,10,2023,31,1248,30501,30501
12312,2753.0,2602.75,2859.25,10,2023,30,1248,30501,30501
12313,2592.5,2550.0,2592.5,10,2023,28,1248,30501,30501
12314,2685.75,2576.0,2781.75,10,2023,27,1248,30501,30501
12315,2583.0,2405.0,2593.0,10,2023,26,1248,30501,30501
12316,2533.67,2335.0,2721.67,10,2023,25,1248,30501,30501
12317,2482.33,2346.67,2634.0,10,2023,23,1248,30501,30501
12318,2640.0,2480.0,2640.0,10,2023,21,1248,30501,30501
12319,2518.25,2377.5,2777.0,10,2023,20,1248,30501,30501
12320,2523.17,2389.5,2652.33,10,2023,19,1248,30501,30501
12321,2495.0,2266.5,2751.5,10,2023,18,1248,30501,30501
12322,2606.67,2461.67,2786.67,10,2023,17,1248,30501,30501
12323,2545.5,2234.0,2635.5,10,2023,16,1248,30501,30501
12324,2315.0,2200.0,2465.0,10,2023,14,1248,30501,30501
12325,2514.0,2364.75,2649.25,10,2023,13,1248,30501,30501
12326,2502.0,2453.67,2799.33,10,2023,12,1248,30501,30501
12327,2517.75,2425.0,2675.25,10,2023,11,1248,30501,30501
12328,2554.4,2384.6,2638.4,10,2023,10,1248,30501,30501
12329,2576.0,2376.71,2742.57,10,2023,9,1248,30501,30501
12330,2550.75,2311.5,2621.5,10,2023,7,1248,30501,30501
12331,2567.5,2438.17,2623.0,10,2023,6,1248,30501,30501
12332,2545.6,2401.4,2630.0,10,2023,5,1248,30501,30501
12333,2467.2,2349.2,2609.0,10,2023,4,1248,30501,30501
12334,2563.4,2316.4,2709.6,10,2023,3,1248,30501,30501
12335,2989.0,2725.33,3192.33,9,2023,30,1248,30501,30501
12336,2502.0,2415.33,2769.33,9,2023,29,1248,30501,30501
12337,2575.33,2409.67,2622.0,9,2023,27,1248,30501,30501
12338,2609.0,2323.75,2675.25,9,2023,26,1248,30501,30501
12339,2520.25,2470.25,2580.5,9,2023,25,1248,30501,30501
12340,2425.0,2166.0,2426.0,9,2023,24,1248,30501,30501
12341,2612.5,2481.25,2769.25,9,2023,23,1248,30501,30501
12342,2522.6,2420.2,2620.2,9,2023,22,1248,30501,30501
12343,2451.67,2375.17,2528.67,9,2023,21,1248,30501,30501
12344,2503.25,2414.75,2601.88,9,2023,20,1248,30501,30501
12345,2660.0,2460.0,2970.0,9,2023,19,1248,30501,30501
12346,2436.0,2376.67,2521.0,9,2023,18,1248,30501,30501
12347,2551.0,2350.0,2551.0,9,2023,16,1248,30501,30501
12348,2349.0,2316.0,2405.33,9,2023,15,1248,30501,30501
12349,2444.33,2366.67,2510.67,9,2023,13,1248,30501,30501
12350,2450.2,2306.4,2507.8,9,2023,12,1248,30501,30501
12351,2497.0,2327.33,2608.5,9,2023,11,1248,30501,30501
12352,2521.0,2345.5,2662.5,9,2023,9,1248,30501,30501
12353,2375.33,2348.67,2400.33,9,2023,8,1248,30501,30501
12354,2492.0,2440.0,2492.0,9,2023,7,1248,30501,30501
12355,2409.0,2355.0,2478.0,9,2023,6,1248,30501,30501
12356,2420.5,2345.17,2569.83,9,2023,5,1248,30501,30501
12357,2390.83,2222.5,2514.67,9,2023,4,1248,30501,30501
12358,2462.2,2291.0,2599.2,9,2023,2,1248,30501,30501
12359,2442.75,2349.75,2514.25,9,2023,1,1248,30501,30501
12360,2580.5,2425.75,2631.5,8,2023,31,1248,30501,30501
12361,2505.0,2247.5,2535.0,8,2023,29,1248,30501,30501
12362,2486.8,2367.0,2623.0,8,2023,28,1248,30501,30501
12363,2680.0,2460.0,2990.0,8,2023,27,1248,30501,30501
12364,2515.33,2383.33,2570.0,8,2023,26,1248,30501,30501
12365,2570.4,2422.4,2682.6,8,2023,25,1248,30501,30501
12366,2663.33,2440.0,2730.0,8,2023,24,1248,30501,30501
12367,2557.0,2412.2,2722.8,8,2023,23,1248,30501,30501
12368,2430.33,2337.67,2597.33,8,2023,22,1248,30501,30501
12369,2429.4,2259.4,2558.4,8,2023,21,1248,30501,30501
12370,2602.0,2400.0,2618.67,8,2023,19,1248,30501,30501
12371,2546.6,2335.2,2681.2,8,2023,18,1248,30501,30501
12372,2510.0,2337.5,2554.25,8,2023,17,1248,30501,30501
12373,2492.33,2355.33,2530.33,8,2023,14,1248,30501,30501
12374,2400.0,2250.0,2550.0,8,2023,13,1248,30501,30501
12375,2405.33,2340.33,2538.67,8,2023,12,1248,30501,30501
12376,2496.6,2356.0,2620.2,8,2023,11,1248,30501,30501
12377,2536.0,2363.2,2684.4,8,2023,10,1248,30501,30501
12378,2462.33,2258.67,2565.67,8,2023,9,1248,30501,30501
12379,2515.67,2449.0,2515.67,8,2023,8,1248,30501,30501
12380,2518.5,2395.0,2546.0,8,2023,7,1248,30501,30501
12381,2474.0,2100.0,2550.0,8,2023,6,1248,30501,30501
12382,2416.67,2327.0,2433.33,8,2023,5,1248,30501,30501
12383,2353.5,2307.5,2410.25,8,2023,4,1248,30501,30501
12384,2486.4,2340.2,2596.0,8,2023,3,1248,30501,30501
12385,2316.0,2175.67,2394.5,8,2023,2,1248,30501,30501
12386,2448.83,2300.67,2514.17,8,2023,1,1248,30501,30501
12387,2368.6,2230.6,2434.2,7,2023,31,1248,30501,30501
12388,2650.0,2400.0,2910.0,7,2023,29,1248,30501,30501
12389,2358.33,2263.33,2483.67,7,2023,28,1248,30501,30501
12390,2420.0,2151.0,2420.0,7,2023,27,1248,30501,30501
12391,2325.4,2223.0,2405.4,7,2023,26,1248,30501,30501
12392,2362.2,2289.0,2456.4,7,2023,25,1248,30501,30501
12393,2342.0,1940.8,2445.6,7,2023,24,1248,30501,30501
12394,2275.0,2275.0,2320.0,7,2023,23,1248,30501,30501
12395,2390.0,2190.0,2503.33,7,2023,22,1248,30501,30501
12396,2434.6,2256.2,2538.4,7,2023,21,1248,30501,30501
12397,2409.2,2134.2,2584.6,7,2023,20,1248,30501,30501
12398,2351.0,2251.0,2351.0,7,2023,19,1248,30501,30501
12399,2223.2,2153.0,2336.0,7,2023,18,1248,30501,30501
12400,2227.75,2120.75,2278.0,7,2023,17,1248,30501,30501
12401,2354.4,2225.6,2437.4,7,2023,15,1248,30501,30501
12402,2254.0,2121.0,2317.67,7,2023,14,1248,30501,30501
12403,2214.83,2181.17,2234.17,7,2023,13,1248,30501,30501
12404,2292.75,2193.5,2469.25,7,2023,12,1248,30501,30501
12405,2284.6,2162.2,2310.6,7,2023,11,1248,30501,30501
12406,2336.6,2163.0,2496.2,7,2023,10,1248,30501,30501
12407,2333.6,2182.0,2451.6,7,2023,8,1248,30501,30501
12408,2284.5,2183.0,2427.5,7,2023,7,1248,30501,30501
12409,2376.67,2250.17,2550.5,7,2023,6,1248,30501,30501
12410,2259.0,2152.75,2330.0,7,2023,5,1248,30501,30501
12411,2279.0,2213.75,2323.0,7,2023,4,1248,30501,30501
12412,2316.17,2149.0,2436.67,7,2023,3,1248,30501,30501
12413,2512.5,2225.0,2578.75,7,2023,1,1248,30501,30501
12414,2287.33,2244.33,2357.0,6,2023,30,1248,30501,30501
12415,2316.0,2112.0,2331.0,6,2023,28,1248,30501,30501
12416,2318.0,2085.5,2415.5,6,2023,27,1248,30501,30501
12417,2386.75,2227.75,2404.25,6,2023,26,1248,30501,30501
12418,2280.2,2125.0,2305.2,6,2023,24,1248,30501,30501
12419,2326.2,2173.2,2378.2,6,2023,23,1248,30501,30501
12420,2293.5,2206.0,2397.67,6,2023,22,1248,30501,30501
12421,2269.67,2109.67,2326.0,6,2023,21,1248,30501,30501
12422,2289.62,2174.5,2373.25,6,2023,20,1248,30501,30501
12423,2271.33,2179.5,2526.0,6,2023,19,1248,30501,30501
12424,2500.0,2468.0,2509.0,6,2023,18,1248,30501,30501
12425,2430.67,2100.67,2472.33,6,2023,17,1248,30501,30501
12426,2382.4,2248.4,2522.0,6,2023,16,1248,30501,30501
12427,2327.17,2217.0,2519.0,6,2023,15,1248,30501,30501
12428,2284.33,2199.17,2395.17,6,2023,14,1248,30501,30501
12429,2379.0,2163.2,2494.0,6,2023,13,1248,30501,30501
12430,2333.25,2173.0,2394.75,6,2023,12,1248,30501,30501
12431,2392.4,2185.2,2523.6,6,2023,10,1248,30501,30501
12432,2380.0,2234.25,2476.25,6,2023,9,1248,30501,30501
12433,2336.4,2257.2,2458.8,6,2023,8,1248,30501,30501
12434,2368.25,2144.0,2432.75,6,2023,7,1248,30501,30501
12435,2426.2,2248.0,2595.6,6,2023,6,1248,30501,30501
12436,2395.6,2208.4,2462.2,6,2023,5,1248,30501,30501
12437,2201.0,2201.0,2201.0,6,2023,4,1248,30501,30501
12438,2276.0,2266.0,2343.5,6,2023,3,1248,30501,30501
12439,2562.67,2308.67,2627.0,6,2023,2,1248,30501,30501
12440,2310.17,2118.67,2456.67,6,2023,1,1248,30501,30501
12441,2358.33,2072.0,2560.0,5,2023,31,1248,30501,30501
12442,2235.67,2122.0,2386.83,5,2023,30,1248,30501,30501
12443,2479.25,2230.5,2643.25,5,2023,29,1248,30501,30501
12444,2317.0,2317.0,2317.0,5,2023,28,1248,30501,30501
12445,2428.0,2287.0,2510.0,5,2023,27,1248,30501,30501
12446,2296.4,2184.4,2402.6,5,2023,26,1248,30501,30501
12447,2324.0,2227.5,2396.25,5,2023,25,1248,30501,30501
12448,2266.43,2124.29,2379.57,5,2023,24,1248,30501,30501
12449,2285.33,2113.33,2406.67,5,2023,23,1248,30501,30501
12450,2300.25,2052.75,2426.75,5,2023,22,1248,30501,30501
12451,2208.75,2047.5,2261.25,5,2023,20,1248,30501,30501
12452,2397.75,2125.25,2480.0,5,2023,19,1248,30501,30501
12453,2236.67,2141.83,2375.0,5,2023,18,1248,30501,30501
12454,2246.71,2146.71,2306.14,5,2023,17,1248,30501,30501
12455,2283.33,2025.0,2501.67,5,2023,16,1248,30501,30501
12456,2164.25,2028.25,2440.5,5,2023,15,1248,30501,30501
12457,2389.0,2100.0,2549.0,5,2023,14,1248,30501,30501
12458,2337.25,2208.5,2378.5,5,2023,13,1248,30501,30501
12459,2414.75,2294.0,2433.5,5,2023,12,1248,30501,30501
12460,2272.6,2142.6,2330.4,5,2023,11,1248,30501,30501
12461,2253.75,2195.5,2257.75,5,2023,10,1248,30501,30501
12462,2361.5,2094.0,2505.25,5,2023,9,1248,30501,30501
12463,2323.29,2148.29,2478.14,5,2023,8,1248,30501,30501
12464,2400.0,2386.0,2500.0,5,2023,7,1248,30501,30501
12465,2224.5,2135.5,2253.0,5,2023,6,1248,30501,30501
12466,2215.6,2092.0,2314.0,5,2023,4,1248,30501,30501
12467,2193.71,2078.29,2336.71,5,2023,3,1248,30501,30501
12468,2343.8,2112.4,2463.6,5,2023,2,1248,30501,30501
12469,2509.0,2251.0,2509.0,4,2023,29,1248,30501,30501
12470,2189.5,1975.0,2479.0,4,2023,27,1248,30501,30501
12471,2225.67,2006.83,2436.33,4,2023,26,1248,30501,30501
12472,2355.0,2169.62,2497.88,4,2023,25,1248,30501,30501
12473,2315.75,2125.0,2619.0,4,2023,24,1248,30501,30501
12474,2226.2,2097.2,2262.2,4,2023,21,1248,30501,30501
12475,2270.83,2020.17,2415.17,4,2023,20,1248,30501,30501
12476,2247.12,2045.25,2401.75,4,2023,19,1248,30501,30501
12477,2254.86,2028.86,2414.86,4,2023,18,1248,30501,30501
12478,2283.29,2020.0,2483.29,4,2023,17,1248,30501,30501
12479,2200.0,2200.0,2500.0,4,2023,16,1248,30501,30501
12480,2241.25,2094.0,2308.0,4,2023,15,1248,30501,30501
12481,2300.0,2010.0,2400.0,4,2023,14,1248,30501,30501
12482,2313.62,2103.25,2479.5,4,2023,13,1248,30501,30501
12483,2310.0,2125.78,2494.44,4,2023,12,1248,30501,30501
12484,2285.33,2097.83,2458.0,4,2023,11,1248,30501,30501
12485,2328.57,2036.0,2509.0,4,2023,10,1248,30501,30501
12486,2492.5,2225.5,2662.5,4,2023,9,1248,30501,30501
12487,2379.2,2013.4,2490.2,4,2023,8,1248,30501,30501
12488,2352.5,2223.0,2408.0,4,2023,7,1248,30501,30501
12489,2358.78,2107.44,2461.0,4,2023,6,1248,30501,30501
12490,2244.0,2079.67,2445.17,4,2023,5,1248,30501,30501
12491,2405.14,2186.14,2634.43,4,2023,3,1248,30501,30501
12492,2350.0,2001.0,2400.0,4,2023,2,1248,30501,30501
12493,2265.25,2059.25,2450.5,4,2023,1,1248,30501,30501
12494,2400.33,2216.67,2488.67,3,2023,31,1248,30501,30501
12495,2257.2,2185.2,2360.8,3,2023,30,1248,30501,30501
12496,2340.17,2073.5,2507.67,3,2023,29,1248,30501,30501
12497,2458.5,2091.67,2616.67,3,2023,28,1248,30501,30501
12498,2276.83,2097.17,2507.67,3,2023,27,1248,30501,30501
12499,2222.0,2101.0,2335.0,3,2023,26,1248,30501,30501
12500,2263.57,2069.0,2349.29,3,2023,25,1248,30501,30501
12501,2268.56,2063.78,2449.0,3,2023,24,1248,30501,30501
12502,2217.62,1791.75,2388.62,3,2023,23,1248,30501,30501
12503,2660.0,2350.0,2880.0,3,2023,22,1248,30501,30501
12504,2283.67,2019.44,2439.22,3,2023,21,1248,30501,30501
12505,2255.86,2076.43,2382.43,3,2023,20,1248,30501,30501
12506,2403.0,2125.5,2627.5,3,2023,19,1248,30501,30501
12507,2165.2,2025.0,2284.8,3,2023,18,1248,30501,30501
12508,2217.67,2008.0,2312.83,3,2023,17,1248,30501,30501
12509,2113.83,1972.17,2270.5,3,2023,16,1248,30501,30501
12510,2195.11,2035.67,2326.33,3,2023,15,1248,30501,30501
12511,2183.29,1975.29,2360.29,3,2023,14,1248,30501,30501
12512,2173.2,2036.2,2221.0,3,2023,13,1248,30501,30501
12513,2311.0,2100.0,2450.0,3,2023,12,1248,30501,30501
12514,2257.71,2101.14,2421.57,3,2023,11,1248,30501,30501
12515,2279.62,2097.5,2397.5,3,2023,10,1248,30501,30501
12516,2252.71,2020.57,2502.57,3,2023,9,1248,30501,30501
12517,2210.56,2073.44,2346.78,3,2023,8,1248,30501,30501
12518,2650.0,2270.0,2920.0,3,2023,7,1248,30501,30501
12519,2258.25,2205.5,2258.75,3,2023,6,1248,30501,30501
12520,2425.5,2193.0,2609.5,3,2023,5,1248,30501,30501
12521,2226.5,2089.17,2290.33,3,2023,4,1248,30501,30501
12522,2158.43,2021.86,2282.71,3,2023,3,1248,30501,30501
12523,2188.22,1990.22,2370.11,3,2023,2,1248,30501,30501
12524,2254.78,2098.89,2345.56,3,2023,1,1248,30501,30501
12525,2269.5,2064.33,2400.83,2,2023,28,1248,30501,30501
12526,2145.4,2029.4,2268.2,2,2023,27,1248,30501,30501
12527,2175.5,1755.5,2401.0,2,2023,26,1248,30501,30501
12528,2303.57,2143.43,2405.14,2,2023,25,1248,30501,30501
12529,2237.12,2038.62,2378.75,2,2023,24,1248,30501,30501
12530,2269.71,2123.0,2423.29,2,2023,23,1248,30501,30501
12531,2254.5,2102.83,2375.33,2,2023,22,1248,30501,30501
12532,2340.71,2209.71,2456.0,2,2023,21,1248,30501,30501
12533,2241.86,2095.14,2393.14,2,2023,20,1248,30501,30501
12534,2400.0,2170.0,2760.0,2,2023,19,1248,30501,30501
12535,2650.0,2180.0,2850.0,2,2023,18,1248,30501,30501
12536,2393.57,2251.0,2570.14,2,2023,17,1248,30501,30501
12537,2269.71,2162.57,2522.43,2,2023,16,1248,30501,30501
12538,2609.25,2457.5,2757.75,2,2023,15,1248,30501,30501
12539,2452.17,2304.17,2607.0,2,2023,14,1248,30501,30501
12540,2578.4,2367.2,2797.4,2,2023,13,1248,30501,30501
12541,2590.0,2300.0,3049.0,2,2023,12,1248,30501,30501
12542,2523.0,2302.5,2542.5,2,2023,11,1248,30501,30501
12543,2544.4,2459.4,2793.2,2,2023,10,1248,30501,30501
12544,2690.43,2545.0,2753.71,2,2023,9,1248,30501,30501
12545,2645.14,2526.86,2878.29,2,2023,8,1248,30501,30501
12546,2611.17,2411.0,2888.33,2,2023,7,1248,30501,30501
12547,2638.2,2475.2,2848.2,2,2023,6,1248,30501,30501
12548,2900.0,2300.0,3001.0,2,2023,5,1248,30501,30501
12549,2770.5,2603.75,2877.75,2,2023,4,1248,30501,30501
12550,2672.25,2479.5,2703.25,2,2023,3,1248,30501,30501
12551,2624.6,2430.4,2907.6,2,2023,2,1248,30501,30501
12552,2751.67,2571.67,2881.67,2,2023,1,1248,30501,30501
12553,2767.75,2717.5,2777.75,1,2023,31,1248,30501,30501
12554,2524.29,2370.86,2855.29,1,2023,30,1248,30501,30501
12555,2876.0,2876.0,2876.0,1,2023,29,1248,30501,30501
12556,2890.2,2824.0,2944.2,1,2023,28,1248,30501,30501
12557,2857.0,2705.5,2969.5,1,2023,27,1248,30501,30501
12558,2753.0,2640.25,2830.5,1,2023,25,1248,30501,30501
12559,2869.17,2710.83,2943.17,1,2023,24,1248,30501,30501
12560,2793.25,2643.75,2991.0,1,2023,23,1248,30501,30501
12561,2830.0,2701.0,2991.0,1,2023,22,1248,30501,30501
12562,2765.33,2636.67,2827.67,1,2023,21,1248,30501,30501
12563,2575.0,2475.0,2675.0,1,2023,20,1248,30501,30501
12564,2887.5,2450.0,3050.0,1,2023,19,1248,30501,30501
12565,2891.0,2400.0,2891.0,1,2023,18,1248,30501,30501
12566,2601.25,2475.0,2897.5,1,2023,17,1248,30501,30501
12567,2594.0,2533.33,2643.67,1,2023,14,1248,30501,30501
12568,2682.33,2583.67,2745.33,1,2023,12,1248,30501,30501
12569,2633.75,2501.75,2701.75,1,2023,11,1248,30501,30501
12570,2621.0,2551.0,2700.0,1,2023,10,1248,30501,30501
12571,2676.0,2621.0,2774.5,1,2023,9,1248,30501,30501
12572,2612.5,2612.5,2612.5,1,2023,7,1248,30501,30501
12573,2700.0,2700.0,2705.0,1,2023,5,1248,30501,30501
12574,2670.33,2576.67,2833.67,1,2023,4,1248,30501,30501
12575,2721.0,2415.5,3015.5,1,2023,3,1248,30501,30501
12576,2312.5,2181.0,2323.0,1,2023,2,1248,30501,30501
12577,3001.0,2852.0,3112.0,1,2023,1,1248,30501,30501
12578,2591.0,2300.0,2705.0,12,2022,31,1248,30501,30501
12579,2726.4,2550.2,2822.8,12,2022,30,1248,30501,30501
12580,2643.0,2570.25,2661.5,12,2022,29,1248,30501,30501
12581,2659.5,2546.5,2796.75,12,2022,28,1248,30501,30501
12583,2622.33,2488.67,2800.33,12,2022,26,1248,30501,30501
