date,district_id,district_name,commodity_name,state_name,avg_modal_price,avg_min_price,avg_max_price,calculationType,change
"2023-07-31",516,"Nashik","Wheat","Maharashtra",2377.29,2280.14,2568,"Daily","-62.71"
"2023-07-29",516,"Nashik","Wheat","Maharashtra",2440,2336,2590,"Daily","-14.50"
"2023-07-28",516,"Nashik","Wheat","Maharashtra",2454.5,2402.33,2670.33,"Daily","+63.25"
"2023-07-27",516,"Nashik","Wheat","Maharashtra",2391.25,2311.38,2575.12,"Daily","-4.31"
"2023-07-26",516,"Nashik","Wheat","Maharashtra",2395.56,2257.56,2588.33,"Daily","-1.11"
"2023-07-25",516,"Nashik","Wheat","Maharashtra",2396.67,2252.67,2649.67,"Daily","+44.23"
"2023-07-24",516,"Nashik","Wheat","Maharashtra",2352.44,2228.67,2568.56,"Daily","-17.56"
"2023-07-22",516,"Nashik","Wheat","Maharashtra",2370,2195.5,2578,"Daily","+42.29"
"2023-07-21",516,"Nashik","Wheat","Maharashtra",2327.71,2234,2507.71,"Daily","-17.00"
"2023-07-20",516,"Nashik","Wheat","Maharashtra",2344.71,2073.86,2453.86,"Daily","+31.71"
"2023-07-19",516,"Nashik","Wheat","Maharashtra",2313,2084.6,2486.8,"Daily","-25.29"
"2023-07-18",516,"Nashik","Wheat","Maharashtra",2338.29,2105.29,2449.71,"Daily","-20.42"
"2023-07-17",516,"Nashik","Wheat","Maharashtra",2358.71,2261,2431.43,"Daily","-24.04"
"2023-07-15",516,"Nashik","Wheat","Maharashtra",2382.75,2204.25,2543,"Daily","-10.11"
"2023-07-14",516,"Nashik","Wheat","Maharashtra",2392.86,2337,2572.43,"Daily","+31.86"
"2023-07-13",516,"Nashik","Wheat","Maharashtra",2361,2215.33,2517.56,"Daily","+80.75"
"2023-07-12",516,"Nashik","Wheat","Maharashtra",2280.25,2164.75,2387.12,"Daily","-56.15"
"2023-07-11",516,"Nashik","Wheat","Maharashtra",2336.4,2084.4,2502.8,"Daily","-33.89"
"2023-07-10",516,"Nashik","Wheat","Maharashtra",2370.29,2226.71,2577.71,"Daily","+24.79"
"2023-07-08",516,"Nashik","Wheat","Maharashtra",2345.5,2060.5,2542.5,"Daily","+82.50"
"2023-07-07",516,"Nashik","Wheat","Maharashtra",2263,2214.5,2324.12,"Daily","-50.00"
"2023-07-06",516,"Nashik","Wheat","Maharashtra",2313,2186.38,2450.25,"Daily","+18.25"
"2023-07-05",516,"Nashik","Wheat","Maharashtra",2294.75,2194.75,2398.88,"Daily","-59.39"
"2023-07-04",516,"Nashik","Wheat","Maharashtra",2354.14,2242.29,2528.71,"Daily","-21.00"
"2023-07-03",516,"Nashik","Wheat","Maharashtra",2375.14,2201.14,2508.43,"Daily","+7.14"
"2023-07-01",516,"Nashik","Wheat","Maharashtra",2368,2174,2413.67,"Daily","+89.86"
"2023-06-30",516,"Nashik","Wheat","Maharashtra",2278.14,2205.43,2489,"Daily","+28.14"
"2023-06-29",516,"Nashik","Wheat","Maharashtra",2250,2241,2251,"Daily","-61.67"
"2023-06-28",516,"Nashik","Wheat","Maharashtra",2311.67,2167.22,2540.78,"Daily","-50.76"
"2023-06-27",516,"Nashik","Wheat","Maharashtra",2362.43,2257,2493.29,"Daily","+42.73"
"2023-06-26",516,"Nashik","Wheat","Maharashtra",2319.7,2168.8,2549.8,"Daily","+39.10"
"2023-06-24",516,"Nashik","Wheat","Maharashtra",2280.6,2121.4,2418,"Daily","+79.93"
"2023-06-23",516,"Nashik","Wheat","Maharashtra",2200.67,2101.5,2530.17,"Daily","-91.19"
"2023-06-22",516,"Nashik","Wheat","Maharashtra",2291.86,2180.29,2443.86,"Daily","+25.86"
"2023-06-21",516,"Nashik","Wheat","Maharashtra",2266,2118.5,2462.5,"Daily","-9.12"
"2023-06-20",516,"Nashik","Wheat","Maharashtra",2275.12,2154.12,2561.38,"Daily","+32.50"
"2023-06-19",516,"Nashik","Wheat","Maharashtra",2242.62,2100.12,2540.25,"Daily","-126.71"
"2023-06-17",516,"Nashik","Wheat","Maharashtra",2369.33,2179.67,2545.5,"Daily","+97.33"
"2023-06-16",516,"Nashik","Wheat","Maharashtra",2272,2183.71,2449.86,"Daily","-30.29"
"2023-06-15",516,"Nashik","Wheat","Maharashtra",2302.29,2153.14,2485.57,"Daily","+42.41"
"2023-06-14",516,"Nashik","Wheat","Maharashtra",2259.88,2054.75,2514.75,"Daily","-29.45"
"2023-06-13",516,"Nashik","Wheat","Maharashtra",2289.33,2102.5,2712.33,"Daily","-41.77"
"2023-06-12",516,"Nashik","Wheat","Maharashtra",2331.1,2184.8,2561.9,"Daily","+25.90"
"2023-06-10",516,"Nashik","Wheat","Maharashtra",2305.2,2079.8,2435.8,"Daily","+2.20"
"2023-06-09",516,"Nashik","Wheat","Maharashtra",2303,2172.71,2517.43,"Daily","+6.45"
"2023-06-08",516,"Nashik","Wheat","Maharashtra",2296.55,2111.64,2534.55,"Daily","+2.44"
"2023-06-07",516,"Nashik","Wheat","Maharashtra",2294.11,2179.44,2507.89,"Daily","-26.75"
"2023-06-06",516,"Nashik","Wheat","Maharashtra",2320.86,2156.71,2618.57,"Daily","+60.46"
"2023-06-05",516,"Nashik","Wheat","Maharashtra",2260.4,1971.4,2566.7,"Daily","-2.35"
"2023-06-03",516,"Nashik","Wheat","Maharashtra",2262.75,1975.25,2555.75,"Daily","+21.75"
"2023-06-02",516,"Nashik","Wheat","Maharashtra",2241,2114.22,2487.44,"Daily","-101.10"
"2023-06-01",516,"Nashik","Wheat","Maharashtra",2342.1,2066.1,2575.3,"Daily","+55.40"
"2023-05-31",516,"Nashik","Wheat","Maharashtra",2286.7,2093.3,2526.8,"Daily","+9.82"
"2023-05-30",516,"Nashik","Wheat","Maharashtra",2276.88,2100.5,2515.88,"Daily","+11.26"
"2023-05-29",516,"Nashik","Wheat","Maharashtra",2265.62,2030,2471.75,"Daily","+20.12"
"2023-05-27",516,"Nashik","Wheat","Maharashtra",2245.5,2050,2445,"Daily","-48.28"
"2023-05-26",516,"Nashik","Wheat","Maharashtra",2293.78,2158.22,2473.56,"Daily","+54.34"
"2023-05-25",516,"Nashik","Wheat","Maharashtra",2239.44,2076.44,2462,"Daily","+13.11"
"2023-05-24",516,"Nashik","Wheat","Maharashtra",2226.33,1895.44,2490.78,"Daily","-25.81"
"2023-05-23",516,"Nashik","Wheat","Maharashtra",2252.14,1977.43,2533.43,"Daily","-0.30"
"2023-05-22",516,"Nashik","Wheat","Maharashtra",2252.44,2065.44,2547.33,"Daily","+82.77"
"2023-05-20",516,"Nashik","Wheat","Maharashtra",2169.67,1917.67,2300.67,"Daily","-133.16"
"2023-05-19",516,"Nashik","Wheat","Maharashtra",2302.83,2041.5,2535.33,"Daily","+204.12"
"2023-05-18",516,"Nashik","Wheat","Maharashtra",2098.71,1947.43,2305.29,"Daily","-132.96"
"2023-05-17",516,"Nashik","Wheat","Maharashtra",2231.67,2068.56,2428.67,"Daily","-65.08"
"2023-05-16",516,"Nashik","Wheat","Maharashtra",2296.75,2089.5,2536.25,"Daily","+47.87"
"2023-05-15",516,"Nashik","Wheat","Maharashtra",2248.88,2076.25,2520.25,"Daily","-25.32"
"2023-05-13",516,"Nashik","Wheat","Maharashtra",2274.2,2039.4,2509.6,"Daily","+53.20"
"2023-05-12",516,"Nashik","Wheat","Maharashtra",2221,1972.5,2475.33,"Daily","-10.00"
"2023-05-11",516,"Nashik","Wheat","Maharashtra",2231,2068.11,2476.44,"Daily","-4.25"
"2023-05-10",516,"Nashik","Wheat","Maharashtra",2235.25,1974.38,2528,"Daily","-6.61"
"2023-05-09",516,"Nashik","Wheat","Maharashtra",2241.86,2054.71,2558.14,"Daily","-29.14"
"2023-05-08",516,"Nashik","Wheat","Maharashtra",2271,1915,2515.75,"Daily","+55.00"
"2023-05-06",516,"Nashik","Wheat","Maharashtra",2216,2066.83,2536.17,"Daily","+36.00"
"2023-05-05",516,"Nashik","Wheat","Maharashtra",2180,2108.4,2467.4,"Daily","-75.56"
"2023-05-04",516,"Nashik","Wheat","Maharashtra",2255.56,2080.44,2551.78,"Daily","+3.89"
"2023-05-03",516,"Nashik","Wheat","Maharashtra",2251.67,1974.56,2460.56,"Daily","-24.83"
"2023-05-02",516,"Nashik","Wheat","Maharashtra",2276.5,1962.38,2550.12,"Daily","+101.50"
"2023-04-29",516,"Nashik","Wheat","Maharashtra",2175,1800,2300,"Daily","+25.00"
"2023-04-28",516,"Nashik","Wheat","Maharashtra",2150,1900,2800,"Daily","-141.71"
"2023-04-27",516,"Nashik","Wheat","Maharashtra",2291.71,1995.86,2490.57,"Daily","-20.18"
"2023-04-26",516,"Nashik","Wheat","Maharashtra",2311.89,2026,2552.11,"Daily","-10.89"
"2023-04-25",516,"Nashik","Wheat","Maharashtra",2322.78,1996.67,2561.22,"Daily","+11.68"
"2023-04-24",516,"Nashik","Wheat","Maharashtra",2311.1,2055.5,2597.5,"Daily","+70.10"
"2023-04-22",516,"Nashik","Wheat","Maharashtra",2241,2128.5,2320,"Daily","-66.62"
"2023-04-21",516,"Nashik","Wheat","Maharashtra",2307.62,2007.75,2626.12,"Daily","-28.76"
"2023-04-20",516,"Nashik","Wheat","Maharashtra",2336.38,2063.38,2567.12,"Daily","+99.98"
"2023-04-19",516,"Nashik","Wheat","Maharashtra",2236.4,2023.2,2492.9,"Daily","-97.90"
"2023-04-18",516,"Nashik","Wheat","Maharashtra",2334.3,2017.9,2687.3,"Daily","-2.82"
"2023-04-17",516,"Nashik","Wheat","Maharashtra",2337.12,2022.12,2705.38,"Daily","+54.45"
"2023-04-15",516,"Nashik","Wheat","Maharashtra",2282.67,1994.83,2638.5,"Daily","-40.33"
"2023-04-14",516,"Nashik","Wheat","Maharashtra",2323,1940.5,2440,"Daily","+16.40"
"2023-04-13",516,"Nashik","Wheat","Maharashtra",2306.6,2000.3,2615.3,"Daily","+45.70"
"2023-04-12",516,"Nashik","Wheat","Maharashtra",2260.9,1965.6,2525.2,"Daily","-111.98"
"2023-04-11",516,"Nashik","Wheat","Maharashtra",2372.88,1971.38,2673.38,"Daily","+83.77"
"2023-04-10",516,"Nashik","Wheat","Maharashtra",2289.11,1955.78,2611.44,"Daily","+13.11"
"2023-04-08",516,"Nashik","Wheat","Maharashtra",2276,1916.5,2702.17,"Daily","+73.00"
"2023-04-07",516,"Nashik","Wheat","Maharashtra",2203,2026.67,2569.33,"Daily","-141.00"
"2023-04-06",516,"Nashik","Wheat","Maharashtra",2344,1937.5,2580.5,"Daily","-9.25"
"2023-04-05",516,"Nashik","Wheat","Maharashtra",2353.25,2030.25,2679,"Daily","+51.05"
"2023-04-03",516,"Nashik","Wheat","Maharashtra",2302.2,1861,2533.4,"Daily","+21.20"
"2023-04-01",516,"Nashik","Wheat","Maharashtra",2281,2051,2337,"Daily","-106.60"
"2023-03-31",516,"Nashik","Wheat","Maharashtra",2387.6,2062.4,2608.2,"Daily","+116.60"
"2023-03-30",516,"Nashik","Wheat","Maharashtra",2271,2000,2525,"Daily","-11.80"
"2023-03-29",516,"Nashik","Wheat","Maharashtra",2282.8,1997.2,2641.6,"Daily","-5.31"
"2023-03-28",516,"Nashik","Wheat","Maharashtra",2288.11,2044.11,2577.67,"Daily","-20.18"
